(5) Um welche Art von Redundanz handelt es sich beim Beispiel: Einfügen eines Paritätsbits (Parity bit)?;Physische Redundanz (Physical redundancy);Entwicklungsredundanz (Development redundancy);Zeitliche Redundanz (Time redundancy);Informationsredundanz (Information redundancy);Keine der genannten Antworten.;4;;
(5) Ein Backupserver ist ein Beispiel für welche Art von Redundanz?;Physische Redundanz (Physical redundancy);Entwicklungsredundanz (Development redundancy);Zeitliche Redundanz (Time redundancy);Informationsredundanz (Information redundancy);Keine der genannten Antworten.;1;;
(6) Wozu ist Zeitsynchronisation notwendig?;Gerechtigkeit (Fairness);Sicherheit (Security);Verantwortlichkeit (Accountability);Konsistenz (Consistency);Keine der genannten Antworten.;134;;Fairness, z.B. damit man sicher stellen kann, dass jedes Paket nach einer maximalen Zeit beantwortet wird. Sicherheit (Security) hat zumindest nicht direkt etwas damit zu tun, da ein System ohne synchronisierter Zeit nicht mehr oder weniger sicher ist. Verantwortlichkeit, also um zu wissen, welcher Prozess wann etwas getan hat. Konsistenz, also z.B. die Reihenfolge eines unabhängigen Nachrichtenaustausches in verschiedenen Prozessen, soll gesichert sein.
(6) Welche Aussagen zu physikalischen Uhren sind richtig?;Eine Maschine hat meistens eine lokale Zeit, die der CET (Central European Time) entspricht.;Ein inkludierter Zeitgeber erzeugt einen Interrupt alle 1 Milisekunden, woraus eine Maschine 1 Sekunde berechnet.;Taktgeber sind nicht perfekt, da sie von Umwelteinflüssen abhängen können (Temperatur, usw.);Physikalische Uhren müssen immer wieder synchronisiert werden.;Keine der genannten Antworten.;234;;Die lokale Zeit sollte besser der UTC (Universal Coordinated Time) entsprechen und wird dann bei Gebrauch nach Zeitzonen angepasst angezeigt.
(6) Welche Aussagen zum Netzwerk Zeitprotokoll (NTP) sind richtig?;Um ihre Zeit zu synchronisieren, fragt eine Maschine einen zentralen Server nach der Uhrzeit.;Wenn die lokale Zeit einer Maschine abweicht, wird sie entsprechend vor oder zurückgestellt.;Die Zeit wird mehrmals abgefragt.;Die Nachricht mit der längsten Round Trip Time (RTT) wird ausgewählt, und daraus die lokale Zeit berechnet.;Keine der genannten Antworten.;13;;2 ist falsch: Man darf die Zeit auf gar keinen Fall zurückstellen, nur vorwärts. 4 ist falsch, weil man die mit der kürzesten Round-Trip-Time nimmt, um äußerliche Einflüsse zu minimieren.
(6) Welche Aussagen zum Cristian's Algorithmus sind richtig?;Eine Nachricht wird mit der aktuellen, lokalen Zeit versehen und abgeschickt.;Der Server verarbeitet die Nachricht, und antwortet mit seiner eigenen Zeit.;Der Client empfängt die Antwort, und kann daraus die Abweichung seiner lokalen Uhr berechnen.;Das wird mehrfach wiederholt, und die Nachricht mit der kürzesten Round Trip Time (RTT) wird ausgewählt.;Keine der genannten Antworten.;1234;;Stimmt alles, ganz genau so läuft das ab.
(6) Über das Netzwerk Zeitprotokoll (NTP) ist folgender Austausch im Bild zwischen Client und Server erfolgt. Um wieviel weicht die lokale Zeit nach Cristian's Algorithmus ab?;Theta = 0 Sekunden;Theta = 1 Sekunden;Theta = 2 Sekunden;Theta = 3 Sekunden;Keine der genannten Antworten.;4;6_cristian1.jpg;3 Sekunden weil: Man nimmt das Paket mit der kürzesten Rount Trip Time (#2 braucht nur 2 Sekunden), und die Abweichung ist dann die Differenz zwischen Server- und Clientzeit zum Empfangszeitpunkt, plus die halbe RTT
(6) Über das Netzwerk Zeitprotokoll (NTP) ist folgender Austausch im Bild zwischen Client und Server erfolgt. Um wieviel weicht die lokale Zeit nach Cristian's Algorithmus ab?;Theta = plus 2 Sekunden (+2s);Theta = minus 2 Sekunden (-2s);Theta = plus 3 Sekunden  (+3s);Theta = minus 3 Sekunden (-3s);Keine der genannten Antworten.;5;6_cristian2.jpg;Die Antwort ist keine davon, nämlich - eine Sekunde: Die kürzeste Round Trip Time steckt im dritten Paket mit 2 Sekunden, und dort ist die Abweichung - eine Sekunde (Zeitpunkt Server - Client ist -2 Sekunden, plus die halbe RTT (1 Sekunde) ergibt -1)
(6) Welche Aussagen zum Berkeley Algorithmus sind richtig?;Eine Maschine arbeitet als Koordinator, und schickt allen Clients im Netz eine Nachricht zur Zeitabstimmung.;Alle Clients antworten mit der Differenz ihrer lokalen Zeit zur Serverzeit.;Der Koordinator berechnet den Durchschnitt aus allen, und alle Maschinen passen ihre Zeit danach an.;Somit haben alle Maschinen also immer die UTC (Universal Coordinated Time) Zeit vorliegen.;Keine der genannten Antworten.;123;;1, 2, 3 sind genau der Ablauf des entsprechenden Algorithmus, aber 4 stimmt sicher nicht, weil die UTC nämlich nie ins Spiel kommt. Am Schluss haben zwar alle Maschinen die gleiche Zeit, aber welche das genau ist, kann man nicht sagen, das kann im Grunde beliebig sein.
(6) Lamports Logische Uhren: Auf welchen der Werte kann Prozess A seine Uhr an der im Bild markierten Stelle setzen?;Auf Wert 7;Auf Wert 8;Auf Wert 9;Auf Wert 10;Keine der genannten Antworten.;234;6_lamport1.jpg;Prozess A bekommt eine Nachricht von Prozess B, der diese zum Zeitpunkt 6 abgeschickt hat. Somit weiß A also, dass an dieser Stelle mindestens Zeitpunkt 7 vorliegen muss. Zusätzlich dazu hat Prozess A aber schon selbst 7 Ereignisse verarbeitet, also muss an dieser Stelle mindestens 8 stehen, kleiner ist nicht mehr erlaubt.
(6) Lamports Logische Uhren: Auf welchen der Werte kann Prozess B seine Uhr an der im Bild markierten Stelle setzen?;Auf Wert 18;Auf Wert 19;Auf Wert 20;Auf Wert 21;Keine der genannten Antworten.;4;6_lamport2.jpg;Prozess B hat zu diesem Zeitpunkt selbst schon 18 Ereignisse verarbeitet, also muss der Wert mindestens 19 sein. Zusätzlich dazu bekommt er eine Nachricht, die Prozess A zum Zeitpunkt 20 losgeschickt hat. Um also eindeutig festzulegen, dass B die Nachricht empfängt, nachdem A sie gesendet hat, muss der Empfangszeitpunkt mindestens um 1 höher sein als der Sendezeitpunkt von A - und somit mindestens 21
(6) Welche Aussagen zum Wechselseitigen Ausschluss (Mutual Exclusion) sind richtig?;Wechselseitiger Ausschluss kann zentralisiert, dezentralisiert, verteilt oder in einem Token Ring Netzwerk erfolgen.;Bei dezentralisiertem Wechselseitigem Ausschluss kann das System durch Ausfall eines einzigen Koordinators zusammenbrechen.;In Token Ring Netzwerken kann es zu Deadlocks kommen.;Starvation tritt nur bei zentralisiertem Wechselseitigem Ausschluss auf.;Keine der genannten Antworten.;1;;2. ist falsch, der Vorteil ist ja, dass es keinen Single Point of Failure mehr gibt. 3. ist falsch, weil immer genau feststeht, welcher Client gerade agieren darf, für Deadlocks müssten mehrere Clients gleichzeitig auf die gleichen Ressourcen zugreifen wollen. 4. Ist falsch: Starvation sollte nur bei dezentralisierter oder Token-Ring Mutual Exklusion möglich sein. In ersterem Fall, wenn zuviele Clients nach einer Ressource anfragen, und im zweitem Fall, wenn das Token durch einen Crash nie eintrifft. Bei dezentralisierter MX wird Starvation durch eine Warteschlange verhindert, bei zentralisierter durch den Koordinator.
(6) Wahlalgorithmen: Im Bild sei folgendes Netzwerk gegeben, in dem der Koordinator (Maschine 7) ausfällt. Durch den Bully-Algorithmus wird ein neuer Koordinator bestimmt. Wer wird der neue Koordinator?;Maschine 3 wird der neue Koordinator.;Maschine 4 wird der neue Koordinator.;Maschine 5 wird der neue Koordinator.;Maschine 6 wird der neue Koordinator.;Keine der genannten Antworten.;4;6_bully.jpg;Maschine 6 wird der neue Koordinator. Der Bully-Algorithmus heißt deswegen so, weil immer der mit der größten ID gewinnt, unabhängig davon wer die Wahl startet.
(6) Total geordnetes (Totally Ordered) Multicast: Zwei Prozesse haben den im Bild gegebenen Stand in ihren Warteschlangen (Queues). Was muss geschehen, damit Prozess 1 seine Warteschlange weiter abarbeiten kann?;Gar nichts, Prozess 1 kann bereits weitermachen.;Prozess 1 muss Prozess 2 eine weitere Nachricht schicken.;Prozess 1 muss Prozess 2 eine Bestätigung schicken, dass er Nachricht M1 bekommen hat;Prozess 2 muss Prozess 1 eine Bestätigung schicken, dass er Nachricht M1 bekommen hat.;Keine der genannten Antworten.;3;6_totallyorderedmulticast.jpg;Prozess 1 hat die Nachricht M2 von Prozess 2 bekommen. Der kann aber nicht weitermachen, bis er die Bestätigung dafür bekommen hat. Somit muss P1 die Bestätigung verschicken, und in seine Warteschlange (Queue) einreihen, und M2 ist dann komplett in der Warteschlange und kann bearbeitet werden.
(6) Total geordnetes (Totally Ordered) Multicast: Zwei Prozesse haben den im Bild gegebenen Stand in ihren Warteschlangen (Queues). Was muss geschehen, damit Prozess 2 seine Warteschlange weiter abarbeiten kann?;Gar nichts, Prozess 2 kann bereits weitermachen.;Prozess 2 muss Prozess 1 eine weitere Nachricht schicken.;Prozess 1 braucht eine Bestätigung, dass Prozess 2 die Nachricht M2 bekommen hat.;Prozess 2 braucht eine Bestätigung, dass Prozess 1 die Nachricht M2 bekommen hat.;Keine der genannten Antworten.;4;6_totallyorderedmulticast.jpg;Prozess 2 hat eine Nachricht M2 an Prozess 1 verschickt. Er kann aber erst weitermachen, wenn er die Bestätigung dafür bekommen hat. Somit muss P1 die Bestätigung verschicken, damit P2 sie in seine Warteschlange einreihen kann, und dann ist M2 komplett in der Warteschlange und kann bearbeitet werden.
(7) Was trifft auf die im Bild dargestellte Sequenz zu?;Sequentielle Konsistenz, da die Reihenfolge „a vor c“ in allen Prozessen gegeben ist.;Kausale Konsistenz, da „a vor b“ und „a vor c“ auf P3 und P4 zutrifft.;Zufallskonsistenz, da die Reihenfolge der Lese- und Schreibzugriffe in allen Prozessen vom Zufall abhängt.;FIFO Konsistenz, da in allen Prozessen „a vor c“ zutrifft.;Keine der genannten Antworten.;24;7_sequenz.jpg;Für sequentielle Konsistenz muss die Reihenfolge der Operationen, als eine Sequenz gesehen, für alle Prozesse gleich sein. Das trifft auf Prozess P3 und P4 nicht zu. Die kausale Relation „a vor b“ und „a vor c“ kann aus P1 und P2 abgeleitet werden. Diese trifft auch auf P3 und P4 zu. Der Begriff Zufallskonsistenz ist frei erfunden. Für FIFO Konsistenz müssen nur Schreibzugriffe im selben Prozess betrachtet werden. Aus den zwei Schreibzugriffen in P1 kann die Relation „a vor c“ abgeleitet werden, welche auch auf alle anderen Prozesse zutrifft. 
(7) Welche der nachfolgenden Beschreibungen bezüglich Konsistenzmodelle sind korrekt?;Sequentielle Konsistenz: Reihenfolge aller Zugriffe ist für alle Prozesse, als eine Sequenz gesehen gleich.;FIFO Konsistenz: Reihenfolge von Schreibzugriffen im selben Prozess, trifft auf alle Lesezugriffe zu.;Kausale Konsistenz: Schreiboperationen in einer potentiell kausalen Beziehung, haben die gleiche Reihenfolge in allen Prozessen.;Wenn Sequentielle Konsistenz nicht gegeben ist, kann Kausale Konsistenz dennoch zutreffen.;Keine der genannten Antworten.;1234;;Alle Antworten sind korrekt.
(7) Was trifft auf Eventuelle Konsistenz (Eventual Consistency) zu?;Nach einer Schreiboperation, werden alle Replikas nur schrittweise konsistent.;Es handelt sich um ein Server-zentriertes Konsistenzmodell mit beschränkter Konsistenzgewährleistung.;Konsistenz wird nur für einen einzelnen Client garantiert, der auf einem verteilten Datenspeicher zugreift.;Ein Zugriff auf dem Datenbestand von verschiedenen Standorten, entspricht nicht zwingend dem aktuellen Stand.;Keine der genannten Antworten.;134;;Es handelt sich um ein Client-zentriertes Datenmodell, bei dem davon ausgegangen wird, dass Clients unabhängig voneinander arbeiten und, dass Änderungen an den Daten nur selten erfolgen.
(7) Welche der Aussagen beschreibt die monotone Lesekonsistenz (Monotonic Read Consistency)?;Wenn ein Wert verändert wird, ist sichergestellt, dass nachfolgende Leseoperationen keinen älteren Wert mehr liefern.;Ein Lesezugriff auf den Datenbestand garantiert, dass nachfolgende Leseoperationen, keine älteren Daten liefern.;Wenn ein Lesezugriff auf den Datenbestand erfolgt, wird immer garantiert, dass dieser die aktuellsten Daten liefert.;Es kann nie garantiert werden, dass nachfolgende Leseoperationen keinen älteren Wert liefern.;Keine der genannten Antworten.;2;;Die erste Aussage bezieht sich auf Read-Your-Writes Konsistenz während die zweite Aussage Monotone Lesekonsistenz (Monotonic Read Consistency) beschreibt. Die dritte Aussage kann nicht garantiert werden, während die letzte Aussage z.B. im Falle der Monotonen Lesekonsistenz (Monotonic Read Consistency) nicht zutrifft.
(7) Ist für die Sequenz im Bild monotone Schreibkonsistenz (Monotonic Write Consistency) gegeben?;Ja, da zwei Schreiboperationen hintereinander erfolgen.;Ja, da die Schreiboperationen auf unterschiedlichen Datenelementen x stattfinden.;Nein, da zuerst die Schreiboperation im Prozess abgeschlossen werden muss, bevor eine nachfolgende erfolgt.;Nein, da zuerst eine Leseoperation ausgeführt werden muss, bevor eine Schreiboperation erfolgt.;Keine der genannten Antworten.;3;7_konsistenz.jpg;
(7) Welche Aussagen treffen auf Inhaltsverteilung (Content Distribution) zu?;Ein Nachteil von Invalidierung ist, dass es eine hohe Bandbreite erfordert.;Bei Invalidierung wird bei jeder Aktualisierung der gesamte Datensatz an den Client geschickt.;Passive Replikation ist vorteilhaft, wenn viele Schreiboperationen erfolgen und nur wenige Leseoperationen.;Aktive Replikation ist sehr teuer und ineffizient, dafür kann sie immer angewendet werden.;Keine der genannten Antworten.;5;;Bei Invalidierung schickt der Server nur dann Benachrichtigungen an den Client, sobald es ein Update gibt. Der Client kann daher den neuen Wert erst dann vom Server holen, wenn er ihn benötigt. Das hat den Vorteil einer geringeren Bandbreite, da nicht gleich alle Daten übermittelt werden müssen. Bei Passiver Replikation wird bei jeder Aktualisierung der ganze Datensatz an den Client verschickt. Das macht dann Sinn, wenn viele Leseoperationen erfolgen und nur wenige Schreiboperationen nötig sind. Diese Methode führt zu einer hohen Konsistenz, dafür benötigt sie auch eine hohe Bandbreite. Bei Aktiver Replikation werden bei einer Aktualisierung nicht die Daten selbst gesendet, sondern nur die durchzuführenden Operationen, mit denen der Client die Daten selbst erstellen kann. Diese Methode ist effizient und kostengünstig, dafür ist sie nicht immer anwendbar.
(7) Welche der nachfolgenden Aussagen sind korrekt?;Bei Push-basierten Protokollen, fragt der Client den Server regelmäßig nach neuen Änderungen.;Push-basierte Protokolle können mit Multicasting eingesetzt werden, um mehrere Clients auf einmal zu benachrichtigen.;Bei Pull-basierten Protokollen muss ein Client nur bei Bedarf an aktuelleren Daten mit dem Server kommunizieren.;Pull-basierte Protokolle sollten den Push-basierten Protokollen vorgezogen werden, da sie immer eine kürzere Antwortzeit haben.;Keine der genannten Antworten.;23;;Bei Push-basierten Protokollen werden Clients automatisch vom Server benachrichtigt, sobald es Änderungen gibt. Das führt zu einer stärkeren Konsistenz, dafür ist es nicht sehr effizient, wenn es viele Änderungen gibt. Pull-basierte Protokolle führen bei einem Cache-miss zu einer längeren Antwortzeit.
(7) Welche Aussagen treffen auf Vermietungen (Leasing) zu?;Der Server liefert dem Client Updates, solange die Vermietung (Lease) nicht abgelaufen ist.;Die Vermietung (Lease) läuft immer erst dann ab, wenn der Client diese kündigt.;Wenn die Vermietung (Lease) abläuft, muss der Client die Updates selbst holen.;Wenn die Vermietung (Lease) abläuft, muss der Client diese verlängern.;Keine der genannten Antworten.;13;;Abhängig von der Art der Vermietung läuft diese ab, wenn sich ein Objekt ständig ändert, wenn ein Objekt nur selten vom Client angefragt wird, oder wenn ein Server belasteter wird.
(7) Was trifft auf altersbasierte Vermietung (Age-based lease) zu?;Die Vermietung wird verlängert, wenn sich ein Objekt für einen längeren Zeitraum nicht verändert.;Die Vermietung wird verlängert, wenn ein Objekt schon sehr alt ist und sich ständig ändert.;Die Vermietung wird verlängert, je häufiger ein Objekt von einem Client angefragt wird.;Die Vermietung wird verlängert, je belasteter ein Server ist.;Keine der genannten Antworten.;1;;Altersbasierte Vermietung (Age-based lease) verlängert die Vermietung, wenn sich ein Objekt für einen längeren Zeitraum nicht verändert hat. Frequenzbasierte Vermietung (Renewal-frequency based lease) verlängert die Vermietung, je häufiger ein Objekt von einem Client angefragt wird. Statusbasierte Vermietung (State-based lease) verkürzt den Zeitraum der Vermietung, je belasteter ein Server ist.
(7) In welcher Reihenfolge werden die im Bild mittels A bis E gekennzeichneten Schritte beim Primären Backup (Primary backup) Protokoll für einen Schreibzugriff durchgeführt?;A, B, C, D, E;A, D, C, E, B;A, D, B, C, E;A, C, E, D, B;Keine der genannten Antworten.;4;7_primary.jpg;A: Ein Client, der einen Schreibzugriff ausüben möchte, schickt eine Anfrage an einem Server. C: Der Server leitet die Anfrage weiter an den Primary-Server. E: Der Primary-Server schickt allen anderen Servern eine Nachricht, um ein Update durchzuführen. D: Die anderen Server bestätigen das Update. B: Der Primary Server bestätigt die Vollendung der Schreiboperation.
(7) Welche Aussagen treffen auf Quorum-basierte Protokolle zu?;Um Schreibkonflikte zu vermeiden, muss auf weniger als die Hälfte aller Knoten geschrieben werden.;Um starke Konsistenz zu erreichen, muss mindestens ein Server sowohl dem Lese- als auch dem Schreib- Quorum angehören.;Wenn in Summe 5 Server vorhanden sind, muss ein Client, der einen Schreibzugriff ausführen möchte, mindestens 3 davon kontaktieren.;Ein Vorteil ist, dass der Client immer nur einen einzelnen Server kontaktieren muss, um eine Schreiboperation durchzuführen.;Keine der genannten Antworten.;23;;Um Schreibkonflikte zu vermeiden, muss auf mehr als die Hälfte der Knoten geschrieben werden.
(8) Was sind die Vorteile von Replikation?;Fehlertoleranz, wenn eine Komponente ausfällt.;Weniger Speicherplatzbedarf, wenn mehrere Kopien existieren.;Schnellere Zugriffszeit, wenn Daten in der Nähe liegen.;Einfachere Konsistenz, weil alle Daten immer aktuell sind.;Keine der genannten Antworten.;13;;
(8) Um welches Modell handelt es sich im Bild?;Upload-Download Modell;Transparenz Zugriffsmodell (Transparency Access Model);Entferntes Upload Modell (Remote Upload Model);Entferntes Zugriffsmodell (Remote Access Model);Keine der genannten Antworten.;1;8_modell1.jpg;
(8) Um welches Modell handelt es sich im Bild?;Upload-Download Modell;Transparenz Zugriffsmodell (Transparency Access Model);Entferntes Upload Modell (Remote Upload Model);Entferntes Zugriffsmodell (Remote Access Model);Keine der genannten Antworten.;3;8_modell2.jpg;
(8) Welche Aussagen treffen auf das Entfernte Zugriffsmodell (Remote Access Modell) zu?;Anfragen werden direkt am Server bearbeitet.;Eine Datei wird dem Client übermittelt, und dort bearbeitet.;Wenn zwei Clients gleichzeitig auf eine Datei zugreifen möchten, kann es zu Schreib-Schreib-Konflikten kommen.;Transaktionssemantik kann mit diesem Modell verwendet werden.;Keine der genannten Antworten.;13;;
(8) Welche Aussagen treffen auf das Upload/Download Modell zu?;UNIX Semantik kann mit diesem Modell verwendet werden.;Transaktionssemantik kann mit diesem Modell verwendet werden.;Sitzungssemantik kann mit diesem Modell verwendet werden.;Anfragen werden direkt am Server bearbeitet.;Keine der genannten Antworten.;23;;
(8) Welche Aussagen treffen auf das Google-Dateisystem (Google Filesystem) zu?;Alle Dateien werden in 64MB Chunks geteilt, die auf verschiedenen Servern liegen.;Ein Master ist eine Maschine die weiß, was sich jeweils auf welchem Chunk-Server befindet.;Dateien werden mittels eines Primären Backup Schemas repliziert.;Der Master wartet nur eine Tabelle im Hauptspeicher.;Keine der genannten Antworten.;1234;;Alle Antworten treffen zu. 
(8) Welche Aussagen treffen auf Datenaustausch Semantiken (Filesharing Semantics) zu?;Bei der UNIX Semantik liefert eine Leseoperation immer das Resultat der letzten Schreiboperation.;UNIX Semantik kann nur mit dem Upload/Download Modell verwendet werden.;Wenn bei der Transaktionssemantik zwei Clients gleichzeitig einen Schreibzugriff ausführen möchten, so werden die Änderungen der beiden Clients automatisch zusammengefügt und übernommen.;Wenn bei der Sitzungssemantik zwei Clients gleichzeitig einen Schreibzugriff ausführen möchten, so müssen die Änderungen beider Clients verworfen werden.;Keine der genannten Antworten.;1;;
(9) Mit welchen Sicherheitsmechanismen kann man sich vor Sicherheitsbedrohungen schützen?;Verschlüsselung (Encryption), um Daten für einen Attacker unverständlich zu machen.;Authentifizierung (Authentication), um die Identität von einem Subjekt zu überprüfen.;Authorisierung (Authorization), um die Berechtigung eines Subjekts sicherzustellen.;Auditierung (Auditing), um nachzuverfolgen, wer worauf und in welcher Weise zugegriffen hat.;Keine der genannten Antworten.;1234;;Alle Antworten treffen zu. 
(9) Welche Sicherheitsbedrohungen könnten auftreten?;Abfangen von versendeten Daten (Interception).;Störung des Datentransfers (Interruption).;Verändern von Nachrichteninhalten (Modification).;Schnelles Versenden von Daten (Rapidity).;Keine der genannten Antworten.;123;;Der vierte Punkt ist frei erfunden. Eine weitere Bedrohung wäre das Einbringen von neuen Daten (Fabrication).
(9) Welche Nachrichten müssen bei einer öffentlich-privaten Schlüssel Authentifizierung (public private key authentication) zwischen Alice und Bob ausgetauscht werden?;Alice sendet eine Challenge RA an Bob, die mit Bobs öffentlichem Schlüssel verschlüsselt ist.;Bob schickt Alice einen geheimen Schlüssel, eine neue Challenge RB und die entschlüsselte Challenge RA.;Bob schickt Alice seinen privaten Schlüssel und die entschlüsselte Challenge RA zurück.;Alice schickt Bob die entschlüsselte Challenge RB zurück, verschlüsselt mit dem geheimen Schlüssel.;Keine der genannten Antworten.;124;;Der private Schlüssel darf nie verschickt werden.
(9) In welchem der drei Schritte im Bild hat sich ein Fehler eingeschlichen?;Im 1. Schritt, da die Challenge RA nicht mit dem öffentlichen Schlüssel verschlüsselt werden sollte.;Im 2. Schritt, da die Challenge RB nicht verschickt werden sollte.;Im 2. Schritt, da statt dem geheimen Schlüssel K AB ein öffentlicher Schlüssel verschickt werden sollte.;Im 3. Schritt, da die Challenge RB unverschlüsselt verschickt werden sollte.;Keine der genannten Antworten.;5;9_public-private.jpg;Im 3. Schritt, da die Challenge RB mit dem geheimen Schlüssel K AB verschlüsselt werden sollte.
(9) Welcher Schritt fehlt im Bild bei 3. bezüglich geheimen geteilten Schlüsseln (Secret shared keys)?;Die Challenges RA und RB müssen beide, mit dem geheimen Schlüssel verschlüsselt, verschickt werden.;Alice muss noch ihre ID verschlüsselt an Bob senden.;Alice muss die Challenge RB mit dem geteilten Schlüssel verschlüsseln, und an Bob senden.;Alice muss die Challenge RB mit ihrem privaten Schlüssel verschlüsseln, und an Bob senden.;Keine der genannten Antworten.;3;9_secret-key.jpg;Die Challenge muss mit dem geheimen geteilten Schlüssel (Secret shared key) verschlüsselt, an Bob geschickt werden.
(9) Bei welchen der Aussagen handelt es sich um Eigenschaften von kryptografischen Funktionen?;Zweiseitige Funktion (Two-way function): Wenn der Output bekannt ist, wird der Input daraus abgeleitet. ;Schwache Kollisionsresistenz: Für eine Nachricht, gibt es keine zweite, die zur gleichen Ausgabe führt.;Starke Kollisionsresistenz: Keine zwei unterschiedlichen Nachrichten, liefern dasselbe Resultat.;Eindeutigkeit: Zwei unterschiedliche Inputs liefern nie denselben Output.;Keine der genannten Antworten.;23;;Eine kryptografische Funktion ist eine einseitige Funktion (One-way function), das heißt, dass es schwer ist aus dem Output den dazugehörigen Input zu finden.
(9) Welche Eigenschaften von sicheren Kommunikationskanälen sind korrekt beschrieben?;Authentifikation: Beide Parteien wissen, dass Nachrichten nicht verfälscht werden.;Integrität: Beide Parteien wissen mit wem sie kommunizieren.;Vertraulichkeit: Beide Parteien wissen, dass Nachrichten nicht unberechtigt gelesen werden können.;Sicherheit: Beide Parteien wissen, dass ihre Nachrichten mit Sicherheit vom Empfänger gelesen werden.;Keine der genannten Antworten.;3;;Die Beschreibungen der ersten beiden Antworten sind vertauscht. Die vierte Antwort ist keine Eigenschaft von sicheren Kommunikationskanälen und trifft auch nicht zu.
(9) Wie funktioniert eine DDos Attacke?;Ein Angreifer findet ein Passwort einer Maschine heraus und greift sie damit an.;Ein Angreifer nutzt Schwachstellen aus, um unberechtigt Daten auszulesen.;Ein Angreifer verändert die Rücksprungadresse, und führt eigenen Code aus.;Ein Angreifer infiziert mehrere Maschinen, die ein bestimmtes Opfer mit mehreren Anfragen überlasten.;Keine der genannten Antworten.;4;;Bei einer DDos Attacke wird ein Virus auf mehreren Maschinen ausgeführt (auch Zombies genannt), sodass diese eine bestimmte Opfer-Maschine angreifen. Das Opfer kann aufgrund von Überlastung keine Services mehr anbieten.
(9) Worum handelt es sich im Bild?;DDos (Distributed Denial of Service);Nachrichten Digest (Message Digest);Öffentlich-private Schlüssel Authentifizierung (Public private key authentication);Verschlüsselung von Nachrichten (Message encryption);Keine der genannten Antworten.;2;9_security.jpg;Nachrichten Digest dient nur dazu, um festzustellen, dass Inhalte einer Nachricht nicht verändert wurden. Eine Verschlüsselung ist hier nicht wichtig, die Nachrichten werden öffentlich verschickt.
(9) Was trifft auf Diffie-Hellman zu?;Es dient zur Erstellung von Schlüsseln.;Beide Parteien tauschen zwei große Zahlen aus und erstellen zwei weitere Zahlen, die geheim bleiben.;Ein KDC wird in dieser Methode benötigt, um Schlüssel generieren zu können.;Zum Schluss erhalten beide Parteien zwei unterschiedliche Zahlen für den privaten und öffentlichen Schlüssel.;Keine der genannten Antworten.;12;;Ein KDC wird für Diffie-Hellman nicht benötigt. Nach Berechnung der Modulo Operation, erhalten beide Parteien dieselbe Zahl, welche als geteilter privater Schlüssel (Secret shared key) verwendet werden kann.
(9) Was sind Unterschiede zwischen einer symmetrischen und einer asymmetrischen Kryptografie?;Symmetrische Kryptografie benutzt denselben Schlüssel für die Verschlüsselung und Entschlüsselung.;Asymmetrische Kryptografie verwendet unterschiedliche Schlüssel zum verschlüsseln und entschlüsseln.;Symmetrische Verfahren dienen dazu das Abfangen von Nachrichten zu verhindern.;Asymmetrische Verfahren werden für die Authentifizierung eingesetzt.;Keine der genannten Antworten.;1234;;Alle Antworten treffen zu. 
(10) Was trifft auf schnelle Elastizität (Rapid elasticity) zu?;Zusätzlicher Speicher kann bei Bedarf einfach zur Verfügung gestellt werden.;Kapazitäten sind virtuell unlimitiert.;Die Skalierbarkeit ist virtuell unlimitiert.;Der Speicherplatz ist physisch unlimitiert.;Keine der genannten Antworten.;123;;Kapazitäten und Skalierbarkeit sind virtuell unlimitiert, sodass zusätzlicher Speicher einfach verfügbar gemacht werden kann.
(10) Was trifft auf serviceorientierte Architekturen (SOA) zu?;Sie dienen zur Organisation von Software Architekturen.;Softwarekomponenten bieten eine bestimmte Funktionalität an.;Softwarekomponenten sind nie abgeschlossen (self contained).;Softwarekomponenten stellen eine Schnittstelle zur Verfügung.;Keine der genannten Antworten.;124;;Softwarekomponenten sind immer abgeschlossen.
(10) Welcher Begriff fehlt im SOA Dreieck rechts unten anstelle des Fragezeichens?;Service Werber (Service advertiser);Service Käufer (Service buyer);Service Anbieter (Service provider);Service Verbraucher (Service user);Keine der genannten Antworten.;3;10_soa.jpg;Service Anbieter (Service provider) ist der gesuchte Begriff.
(10) Was trifft auf Peer-to-Peer Berechnungen (P2P Computing) zu?;Peers haben keine direkte Verbindung zu einander.;Peers kommunizieren miteinander über einen Koordinator.;Der Koordinator ist der einzige, der direkt Services anbieten darf.;Beim Verschicken von Anfragen und Antworten herrscht eine Asymmetrie (wie beim Client-Server Modell).;Keine der genannten Antworten.;5;;Peers sind alle miteinander verbunden und können direkt kommunizieren und Dienstleistungen anbieten und in Anspruch nehmen. Daher gibt es keine Koordinatoren.
(10) Was sind die Vorteile von Peer-to-Peer Berechnungen (P2P Computing)?;Berechnungen können ausgelagert werden, was sich positiv auf die Kosten auswirkt.;Hohe Erweitbarkeit: Es ist einfach weitere Ressourcen hinzuzufügen.;Hohe Skalierbarkeit: Das System kann zu einer großen Anzahl an Peers erweitert werden.;Hohe Fehlertoleranz: Wenn ein Peer ausfällt, ist das Gesamtsystem weiterhin funktionsfähig.;Keine der genannten Antworten.;1234;;Alle Aussagent treffen zu.
